11339,0
11340,1
11341,0
11342,1
11343,1
11344,0
11345,1
11346,1
11347,1
11348,1
11349,0
11350,0
11351,1
11352,0
11353,0
11354,1
11355,1
11356,0
11357,0
11358,0
11359,0
11360,1
11361,0
11362,0
11363,1
11364,0
11365,0
11366,1
11367,1
11368,0
11369,0
11370,0
11371,1
11372,1
11373,0
11374,1
11375,0
11376,1
11377,1
11378,1
11379,1
11380,1
11381,0
11382,1
11383,1
11384,1
11385,0
11386,0
11387,0
11388,0
11389,0
11390,0
11391,0
11392,1
11393,1
11394,0
11395,0
11396,0
11397,0
11398,0
11399,1
11400,0
11401,0
11402,1
11403,1
11404,1
11405,0
11406,0
11407,0
11408,1
11409,0
11410,1
11411,0
11412,0
11413,1
11414,1
11415,0
11416,0
11417,0
11418,0
11419,1
11420,1
11421,1
11422,0
11423,1
11424,1
11425,0
11426,1
11427,0
11428,0
11429,0
11430,0
11431,0
11432,1
11433,1
11434,0
11435,1
11436,1
11437,1
11438,1
11439,0
11440,0
11441,1
11442,1
11443,1
11444,1
11445,0
11446,1
11447,0
11448,1
11449,0
11450,1
11451,1
11452,1
11453,1
11454,1
11455,0
11456,0
11457,0
11458,0
11459,1
11460,1
11461,0
11462,1
11463,1
11464,1
11465,1
11466,0
11467,1
11468,1
11469,1
11470,0
11471,1
11472,1
11473,0
11474,0
11475,1
11476,0
11477,1
11478,1
11479,1
11480,1
11481,1
11482,0
11483,1
11484,0
11485,0
11486,0
11487,1
11488,1
11489,1
11490,0
11491,1
11492,1
11493,0
11494,0
11495,0
11496,0
11497,1
11498,1
11499,0
11500,1
11501,1
11502,1
11503,0
11504,0
11505,1
11506,1
11507,0
11508,0
11509,0
11510,0
11511,1
11512,1
11513,0
11514,0
11515,0
11516,1
11517,0
11518,1
11519,0
11520,0
11521,0
11522,0
11523,1
11524,1
11525,1
11526,1
11527,1
11528,1
11529,1
11530,0
11531,0
11532,1
11533,1
11534,1
11535,0
11536,1
11537,0
11538,1
11539,1
11540,0
11541,0
11542,1
11543,1
11544,1
11545,1
11546,0
11547,0
11548,1
11549,0
11550,1
11551,0
11552,1
11553,1
11554,1
11555,0
11556,0
11557,1
11558,0
11559,0
11560,1
11561,0
11562,0
11563,1
11564,0
11565,1
11566,1
11567,0
11568,0
11569,0
11570,0
11571,0
11572,0
11573,1
11574,0
11575,1
11576,0
11577,0
11578,1
11579,0
11580,0
11581,0
11582,0
11583,1
11584,1
11585,0
11586,1
11587,1
11588,0
11589,1
11590,1
11591,1
11592,1
11593,1
11594,1
11595,0
11596,0
11597,0
11598,0
11599,1
11600,0
11601,1
11602,1
11603,1
11604,0
11605,0
11606,1
11607,0
11608,0
11609,0
11610,1
11611,1
11612,0
11613,1
11614,0
11615,0
11616,1
11617,0
11618,1
11619,0
11620,1
11621,1
11622,1
11623,0
11624,0
11625,0
11626,0
11627,1
11628,0
11629,0
11630,1
11631,1
11632,0
11633,1
11634,1
11635,1
11636,1
11637,0
11638,1
11639,0
11640,0
11641,1
11642,1
11643,1
11644,0
11645,0
11646,0
11647,1
11648,0
11649,0
11650,0
11651,1
11652,1
11653,1
11654,1
11655,0
11656,0
11657,1
11658,0
11659,0
11660,1
11661,0
11662,1
11663,1
11664,0
11665,1
11666,1
11667,0
11668,0
11669,0
11670,1
11671,0
11672,1
11673,0
11674,1
11675,0
11676,1
11677,1
11678,0
11679,1
11680,0
11681,1
11682,0
11683,0
11684,1
11685,0
11686,0
11687,1
11688,0
11689,1
11690,1
11691,0
11692,1
11693,1
11694,0
11695,1
11696,0
11697,1
11698,1
11699,0
11700,0
11701,1
11702,1
11703,1
11704,0
11705,0
11706,0
11707,0
11708,1
11709,1
11710,1
11711,1
11712,1
11713,1
11714,0
11715,1
11716,1
11717,0
11718,1
11719,1
11720,1
11721,1
11722,0
11723,1
11724,1
11725,0
11726,1
11727,0
11728,0
11729,1
11730,0
11731,0
11732,0
11733,0
11734,1
11735,0
11736,0
11737,0
11738,0
11739,0
11740,0
11741,0
11742,0
11743,0
11744,0
11745,0
11746,0
11747,0
11748,0
11749,1
11750,0
11751,0
11752,0
11753,1
11754,0
11755,1
11756,1
11757,0
11758,1
11759,1
11760,1
11761,1
11762,0
11763,0
11764,0
11765,1
11766,1
11767,0
11768,0
11769,1
11770,1
11771,1
11772,1
11773,0
11774,0
11775,1
11776,1
11777,1
11778,1
11779,0
11780,1
11781,0
11782,0
11783,0
11784,1
11785,1
11786,1
11787,1
11788,0
11789,1
11790,1
11791,0
11792,0
11793,1
11794,0
11795,0
11796,1
11797,1
11798,0
11799,1
11800,0
11801,1
11802,1
11803,1
11804,1
11805,1
11806,1
11807,0
11808,0
11809,0
11810,1
11811,0
11812,0
11813,0
11814,1
11815,1
11816,0
11817,0
11818,1
11819,0
11820,1
11821,1
11822,1
11823,0
11824,1
11825,1
11826,0
11827,1
11828,0
11829,0
11830,0
11831,1
11832,0
11833,1
11834,1
11835,1
11836,1
11837,0
11838,1
11839,0
11840,0
11841,0
11842,1
11843,1
11844,0
11845,0
11846,0
11847,0
11848,0
11849,0
11850,1
11851,0
11852,0
11853,1
11854,1
11855,1
11856,0
11857,0
11858,0
11859,0
11860,0
11861,0
11862,1
11863,0
11864,1
11865,0
11866,0
11867,0
11868,1
11869,0
11870,0
11871,0
11872,1
11873,0
11874,0
11875,1
11876,0
11877,1
11878,0
11879,1
11880,1
11881,0
11882,1
11883,1
11884,1
11885,0
11886,1
11887,1
11888,1
11889,0
11890,0
11891,0
11892,1
11893,0
11894,0
11895,0
11896,1
11897,0
11898,0
11899,0
11900,1
11901,1
11902,0
11903,0
11904,0
11905,1
11906,0
11907,1
11908,1
11909,0
11910,0
11911,0
11912,1
11913,0
11914,1
11915,1
11916,0
11917,1
11918,0
11919,1
11920,0
11921,0
11922,1
11923,1
11924,1
11925,1
11926,1
11927,1
11928,1
11929,1
11930,0
11931,1
11932,0
11933,0
11934,1
11935,1
11936,1
11937,0
11938,0
11939,1
11940,1
11941,1
11942,0
11943,1
11944,0
11945,0
11946,1
11947,0
11948,1
11949,1
11950,1
11951,0
11952,1
11953,1
11954,1
11955,0
11956,0
11957,1
11958,0
11959,0
11960,0
11961,0
11962,1
11963,1
11964,1
11965,1
11966,1
11967,0
11968,0
11969,1
11970,0
11971,0
11972,1
11973,0
11974,1
11975,1
11976,0
11977,1
11978,1
11979,0
11980,0
11981,0
11982,1
11983,0
11984,0
11985,1
11986,1
11987,0
11988,0
11989,0
11990,0
11991,1
11992,0
11993,1
11994,0
11995,0
11996,0
11997,1
11998,1
11999,0
12000,1
12001,1
12002,0
12003,1
12004,1
12005,1
12006,0
12007,1
12008,0
12009,0
12010,0
12011,0
12012,1
12013,1
12014,0
12015,1
12016,0
12017,0
12018,1
12019,0
12020,0
12021,0
12022,0
12023,0
12024,0
12025,0
12026,1
12027,0
12028,0
12029,1
12030,0
12031,1
12032,1
12033,1
12034,1
12035,0
12036,1
12037,0
12038,1
12039,1
12040,1
12041,1
12042,1
12043,0
12044,0
12045,1
12046,0
12047,1
12048,0
12049,1
12050,0
12051,1
12052,0
12053,1
12054,1
12055,0
12056,1
12057,0
12058,1
12059,1
12060,0
12061,1
12062,0
12063,0
12064,0
12065,0
12066,1
12067,0
12068,0
12069,1
12070,1
12071,0
12072,1
12073,0
12074,0
12075,0
12076,1
12077,1
12078,0
12079,1
12080,0
12081,1
12082,0
12083,0
12084,0
12085,1
12086,0
12087,1
12088,1
12089,0
12090,0
12091,1
12092,1
12093,1
12094,1
12095,1
12096,1
12097,0
12098,0
12099,0
12100,1
12101,1
12102,1
12103,1
12104,0
12105,1
12106,0
12107,1
12108,1
12109,0
12110,0
12111,0
12112,1
12113,0
12114,1
12115,1
12116,0
12117,1
12118,1
12119,1
12120,1
12121,0
12122,1
12123,1
12124,0
12125,1
12126,1
12127,0
12128,0
12129,1
12130,0
12131,1
12132,0
12133,0
12134,1
12135,0
12136,1
12137,1
12138,1
12139,0
12140,0
12141,1
12142,1
12143,1
12144,1
12145,0
12146,1
12147,1
12148,0
12149,1
12150,0
12151,1
12152,1
12153,1
12154,1
12155,1
12156,0
12157,1
12158,1
12159,0
12160,1
12161,1
12162,1
12163,1
12164,1
12165,1
12166,1
12167,1
12168,0
12169,1
12170,0
12171,0
12172,1
12173,1
12174,1
12175,1
12176,0
12177,1
12178,0
12179,0
12180,1
12181,0
12182,1
12183,0
12184,0
12185,1
12186,0
12187,1
12188,1
12189,0
12190,1
12191,0
12192,1
12193,1
12194,0
12195,1
12196,1
12197,1
12198,0
12199,0
12200,0
12201,0
12202,0
12203,0
12204,0
12205,0
12206,0
12207,0
12208,0
12209,1
12210,1
12211,1
12212,1
12213,0
12214,0
12215,1
12216,1
12217,0
12218,0
12219,0
12220,0
12221,0
12222,0
12223,0
12224,0
12225,1
12226,1
12227,0
12228,0
12229,0
12230,1
12231,1
12232,1
12233,1
12234,1
12235,1
12236,1
12237,0
12238,1
12239,1
12240,0
12241,1
12242,1
12243,0
12244,0
12245,1
12246,0
12247,1
12248,1
12249,0
12250,0
12251,0
12252,0
12253,0
12254,0
12255,0
12256,1
12257,0
12258,0
12259,1
12260,1
12261,1
12262,0
12263,1
12264,1
12265,1
12266,0
12267,1
12268,1
12269,0
12270,0
12271,1
12272,0
12273,1
12274,1
12275,1
12276,1
12277,0
12278,0
12279,0
12280,0
12281,1
12282,1
12283,1
12284,1
12285,0
12286,0
12287,1
12288,0
12289,1
12290,1
12291,1
12292,1
12293,0
12294,1
12295,0
12296,1
12297,0
12298,1
12299,1
12300,0
12301,1
12302,1
12303,0
12304,1
12305,1
12306,0
12307,0
12308,0
12309,1
12310,0
12311,0
12312,1
12313,1
12314,0
12315,0
12316,1
12317,0
12318,0
12319,0
12320,0
12321,1
12322,0
12323,0
12324,1
12325,0
12326,1
12327,1
12328,1
12329,0
12330,1
12331,0
12332,0
12333,0
12334,0
12335,0
12336,1
12337,1
12338,0
12339,0
12340,0
12341,0
12342,1
12343,0
12344,1
12345,1
12346,0
12347,1
12348,0
12349,0
12350,1
12351,0
12352,1
12353,0
12354,1
12355,1
12356,0
12357,1
12358,0
12359,1
12360,1
12361,1
12362,1
12363,0
12364,0
12365,0
12366,1
12367,0
12368,1
12369,0
12370,1
12371,0
12372,0
12373,1
12374,0
12375,0
12376,1
12377,1
12378,1
12379,1
12380,0
12381,1
12382,0
12383,0
12384,1
12385,0
12386,0
12387,1
12388,0
12389,1
12390,0
12391,1
12392,0
12393,1
12394,1
12395,0
12396,1
12397,0
12398,0
12399,1
12400,1
12401,0
12402,0
12403,1
12404,1
12405,1
12406,1
12407,1
12408,0
12409,0
12410,0
12411,0
12412,1
12413,1
12414,0
12415,1
12416,0
12417,1
12418,1
12419,0
12420,1
12421,0
12422,1
12423,1
12424,1
12425,0
12426,0
12427,1
12428,0
12429,0
12430,1
12431,0
12432,0
12433,0
12434,1
12435,0
12436,1
12437,0
12438,0
12439,0
12440,0
12441,1
12442,0
12443,1
12444,0
12445,1
12446,1
12447,1
12448,0
12449,1
12450,0
12451,0
12452,1
12453,1
12454,1
12455,1
12456,1
12457,1
12458,1
12459,0
12460,0
12461,0
12462,1
12463,1
12464,0
12465,0
12466,0
12467,1
12468,1
12469,1
12470,1
12471,0
12472,0
12473,0
12474,0
12475,0
12476,1
12477,0
12478,0
12479,1
12480,1
12481,0
12482,1
12483,0
12484,0
12485,1
12486,1
12487,0
12488,1
12489,0
12490,1
12491,1
12492,1
12493,1
12494,1
12495,0
12496,0
12497,1
12498,0
12499,0
12500,1
12501,1
12502,0
12503,1
12504,0
12505,1
12506,1
12507,0
12508,1
12509,1
12510,0
12511,0
12512,1
12513,1
12514,0
12515,0
12516,1
12517,1
12518,0
12519,0
12520,1
12521,1
12522,0
12523,1
12524,1
12525,0
12526,1
12527,1
12528,1
12529,1
12530,1
12531,0
12532,1
12533,0
12534,0
12535,1
12536,0
12537,0
12538,1
12539,0
12540,0
12541,1
12542,0
12543,0
12544,1
12545,0
12546,0
12547,0
12548,0
12549,0
12550,1
12551,0
12552,1
12553,1
12554,0
12555,0
12556,1
12557,1
12558,1
12559,0
12560,1
12561,1
12562,0
12563,0
12564,1
12565,0
12566,1
12567,1
12568,0
12569,0
12570,1
12571,1
12572,0
12573,1
12574,0
12575,1
12576,1
12577,0
12578,1
12579,0
12580,0
12581,0
12582,0
12583,1
12584,0
12585,0
12586,0
12587,0
12588,1
12589,0
12590,0
12591,0
12592,1
12593,0
12594,1
12595,1
12596,0
12597,0
12598,0
12599,0
12600,0
12601,1
12602,1
12603,1
12604,0
12605,1
12606,1
12607,1
12608,1
12609,0
12610,1
12611,0
12612,0
12613,0
12614,1
12615,1
12616,0
12617,0
12618,0
12619,1
12620,0
12621,1
12622,1
12623,0
12624,0
12625,0
12626,0
12627,0
12628,0
12629,1
12630,0
12631,0
12632,1
12633,0
12634,1
12635,0
12636,1
12637,0
12638,1
12639,0
12640,0
12641,0
12642,1
12643,1
12644,1
12645,0
12646,1
12647,0
12648,1
12649,1
12650,0
12651,0
12652,0
12653,0
12654,0
12655,0
12656,1
12657,0
12658,0
12659,1
12660,0
12661,1
12662,0
12663,0
12664,1
12665,1
12666,1
12667,0
12668,1
12669,1
12670,1
12671,0
12672,1
12673,1
12674,1
12675,1
12676,0
12677,1
12678,1
12679,1
12680,0
12681,0
12682,1
12683,0
12684,1
12685,1
12686,0
12687,1
12688,0
12689,1
12690,1
12691,1
12692,0
12693,1
12694,0
12695,0
12696,0
12697,1
12698,1
12699,1
12700,0
12701,1
12702,1
12703,0
12704,1
12705,0
12706,0
12707,0
12708,1
12709,0
12710,0
12711,1
12712,1
12713,0
12714,0
12715,1
12716,1
12717,0
12718,1
12719,0
12720,0
12721,1
12722,1
12723,1
12724,0
12725,0
12726,1
12727,1
12728,0
12729,1
12730,1
12731,0
12732,0
12733,1
12734,0
12735,0
12736,1
12737,0
12738,0
12739,0
12740,0
12741,1
12742,0
12743,1
12744,0
12745,0
12746,0
12747,1
12748,1
12749,0
12750,1
12751,1
12752,0
12753,1
12754,0
12755,1
12756,0
12757,0
12758,0
12759,0
12760,1
12761,0
12762,1
12763,0
12764,0
12765,0
12766,0
12767,1
12768,1
12769,0
12770,1
12771,0
12772,0
12773,0
12774,1
12775,0
12776,0
12777,0
12778,1
12779,1
12780,0
12781,0
12782,0
12783,1
12784,1
12785,1
12786,0
12787,1
12788,1
12789,1
12790,1
12791,1
12792,0
12793,1
12794,0
12795,0
12796,0
12797,0
12798,1
12799,1
12800,0
12801,0
12802,1
12803,0
12804,1
12805,0
12806,1
12807,0
12808,0
12809,0
12810,0
12811,1
12812,1
12813,1
12814,0
12815,1
12816,0
12817,0
12818,0
12819,1
12820,1
12821,1
12822,1
12823,0
12824,0
12825,0
12826,0
12827,1
12828,0
12829,0
12830,0
12831,0
12832,1
12833,1
12834,1
12835,0
12836,0
12837,1
12838,1
12839,0
12840,1
12841,0
12842,0
12843,1
12844,1
12845,1
12846,0
12847,1
12848,0
12849,0
12850,1
12851,0
12852,0
12853,1
12854,1
12855,1
12856,1
12857,1
12858,0
12859,0
12860,0
12861,1
12862,1
12863,1
12864,0
12865,1
12866,1
12867,1
12868,0
12869,0
12870,0
12871,1
12872,0
12873,1
12874,0
12875,0
12876,0
12877,1
12878,0
12879,1
12880,1
12881,1
12882,0
12883,0
12884,1
12885,0
12886,0
12887,0
12888,0
12889,0
12890,1
12891,0
12892,1
12893,1
12894,0
12895,0
12896,1
12897,1
12898,0
12899,1
12900,0
12901,1
12902,0
12903,1
12904,1
12905,1
12906,0
12907,0
12908,1
12909,0
12910,1
12911,1
12912,0
12913,1
12914,1
12915,0
12916,0
12917,1
12918,1
12919,0
12920,1
12921,1
12922,0
12923,0
12924,0
12925,1
12926,0
12927,0
12928,0
12929,1
12930,1
12931,1
12932,1
12933,1
12934,1
12935,1
12936,0
12937,1
12938,1
12939,0
12940,0
12941,1
12942,0
12943,1
12944,0
12945,0
12946,1
12947,0
12948,0
12949,0
12950,0
12951,0
12952,0
12953,1
12954,1
12955,0
12956,1
12957,1
12958,0
12959,0
12960,0
12961,0
12962,1
12963,0
12964,0
12965,0
12966,0
12967,1
12968,0
12969,0
12970,1
12971,1
12972,1
12973,0
12974,0
12975,1
12976,1
12977,0
12978,0
12979,0
12980,0
12981,0
12982,0
12983,1
12984,1
12985,1
12986,0
12987,0
12988,0
12989,1
12990,1
12991,0
12992,1
12993,1
12994,1
12995,0
12996,0
12997,0
12998,1
12999,1
13000,0
13001,1
13002,0
13003,1
13004,1
13005,1
13006,1
13007,0
13008,0
13009,1
13010,1
13011,1
13012,1
13013,1
13014,0
13015,0
13016,1
13017,0
13018,0
13019,0
13020,1
13021,1
13022,1
13023,0
13024,0
13025,0
13026,1
13027,0
13028,0
13029,1
13030,1
13031,1
13032,1
13033,0
13034,1
13035,0
13036,0
13037,0
13038,0
13039,0
13040,1
13041,1
13042,0
13043,1
13044,1
13045,0
13046,1
13047,1
13048,1
13049,1
13050,1
13051,1
13052,0
13053,1
13054,1
13055,1
13056,0
13057,0
13058,1
13059,0
13060,0
13061,0
13062,0
13063,1
13064,1
13065,1
13066,1
13067,1
13068,0
13069,1
13070,1
13071,1
13072,1
13073,0
13074,0
13075,1
13076,1
13077,0
13078,0
13079,1
13080,0
13081,0
13082,1
13083,1
13084,1
13085,1
13086,0
13087,0
13088,1
13089,1
13090,1
13091,0
13092,1
13093,1
13094,0
13095,0
13096,1
13097,1
13098,0
13099,0
13100,0
13101,0
13102,1
13103,0
13104,1
13105,1
13106,1
13107,1
13108,0
13109,0
13110,1
13111,0
13112,1
13113,1
13114,1
13115,0
13116,1
13117,1
13118,0
13119,1
13120,0
13121,0
13122,0
13123,0
13124,0
13125,0
13126,0
13127,0
13128,0
13129,0
13130,1
13131,0
13132,0
13133,0
13134,0
13135,1
13136,1
13137,1
13138,1
13139,0
13140,1
13141,0
13142,1
13143,0
13144,1
13145,1
13146,1
13147,0
13148,1
13149,1
13150,1
13151,1
13152,1
13153,0
13154,1
13155,1
13156,1
13157,0
13158,0
13159,0
13160,0
13161,0
13162,1
13163,1
13164,0
13165,0
13166,0
13167,1
13168,0
13169,0
13170,0
13171,1
13172,0
13173,1
13174,1
13175,1
13176,0
13177,1
13178,0
13179,0
13180,0
13181,1
13182,1
13183,1
13184,1
13185,0
13186,1
13187,0
13188,0
13189,0
13190,0
13191,0
13192,1
13193,1
13194,0
13195,0
13196,1
13197,0
13198,1
13199,0
13200,1
13201,0
13202,0
13203,1
13204,0
13205,1
13206,1
13207,0
13208,0
13209,1
13210,0
13211,1
13212,0
13213,1
13214,1
13215,1
13216,0
13217,1
13218,1
13219,0
13220,1
13221,0
13222,1
13223,1
13224,1
13225,1
13226,1
13227,1
13228,0
13229,1
13230,1
13231,0
13232,1
13233,0
13234,0
13235,1
13236,1
13237,0
13238,0
13239,1
13240,0
13241,0
13242,0
13243,1
13244,1
13245,0
13246,1
13247,0
13248,0
13249,1
13250,1
13251,0
13252,1
13253,0
13254,1
13255,1
13256,0
13257,0
13258,1
13259,1
13260,1
13261,0
13262,1
13263,1
13264,1
13265,0
13266,0
13267,0
13268,1
13269,0
13270,0
13271,0
13272,1
13273,0
13274,1
13275,0
13276,1
13277,1
13278,1
13279,0
13280,0
13281,1
13282,1
13283,1
13284,0
13285,0
13286,0
13287,1
13288,1
13289,1
13290,1
13291,1
13292,1
13293,1
13294,1
13295,1
13296,1
13297,1
13298,0
13299,1
13300,0
13301,1
13302,0
13303,1
13304,0
13305,1
13306,0
13307,1
13308,1
13309,1
13310,0
13311,1
13312,0
13313,0
13314,1
13315,1
13316,1
13317,0
13318,0
13319,1
13320,0
13321,0
13322,1
13323,1
13324,0
13325,0
13326,1
13327,0
13328,0
13329,0
13330,1
13331,0
13332,0
13333,1
13334,1
13335,1
13336,0
13337,1
13338,0
13339,1
13340,0
13341,1
13342,1
13343,1
13344,0
